Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","014","Eastern Africa","2019","2019","23014","Food price inflation","7009","September","%","9.537537","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2019","2019","23014","Food price inflation","7010","October","%","10.661532","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2019","2019","23014","Food price inflation","7011","November","%","11.747793","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2019","2019","23014","Food price inflation","7012","December","%","12.066553","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7001","January","%","11.769863","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7002","February","%","12.964333","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7003","March","%","12.479867","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7004","April","%","10.944295","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7005","May","%","9.582163","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7006","June","%","10.010178","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7007","July","%","10.662237","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7008","August","%","10.113674","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7009","September","%","9.892148","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7010","October","%","10.605565","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7011","November","%","10.301593","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2020","2020","23014","Food price inflation","7012","December","%","10.462574","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7001","January","%","11.111984","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7002","February","%","10.876482","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7003","March","%","11.207274","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7004","April","%","10.826756","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7005","May","%","11.592845","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7006","June","%","14.119333","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7007","July","%","15.317534","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7008","August","%","17.13091","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7009","September","%","18.391587","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7010","October","%","17.991811","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7011","November","%","17.139563","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2021","2021","23014","Food price inflation","7012","December","%","17.409417","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7001","January","%","17.268063","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7002","February","%","18.004704","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7003","March","%","19.022132","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7004","April","%","19.997211","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7005","May","%","20.628036","E","Estimated value",""
"CP","Consumer Price Indices","014","Eastern Africa","2022","2022","23014","Food price inflation","7006","June","%","19.583934","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7001","January","%","19.320032","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7002","February","%","15.657441","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7003","March","%","23.301326","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7004","April","%","26.255765","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7005","May","%","28.649563","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7006","June","%","34.487939","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7007","July","%","30.818103","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7008","August","%","30.295401","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7009","September","%","27.853998","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7010","October","%","27.152196","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7011","November","%","25.32058","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2001","2001","23014","Food price inflation","7012","December","%","22.299291","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7001","January","%","19.354685","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7002","February","%","24.614995","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7003","March","%","16.83845","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7004","April","%","14.734172","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7005","May","%","12.622282","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7006","June","%","7.528489","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7007","July","%","10.737468","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7008","August","%","10.937224","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7009","September","%","11.797411","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7010","October","%","11.371446","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7011","November","%","13.888935","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2002","2002","23014","Food price inflation","7012","December","%","14.471255","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7001","January","%","13.304847","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7002","February","%","15.307972","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7003","March","%","14.846736","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7004","April","%","15.426578","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7005","May","%","15.213721","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7006","June","%","15.805313","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7007","July","%","15.082049","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7008","August","%","13.945822","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2003","2003","23014","Food price inflation","7009","September","%","13.541443","E","Estimated value",""
